Visibility,Traits ID,Locality ID,Locality Name,Locality Description,Continent,Contributor,Latitude,Longitude,Elevation,Location Source,Lat Lng Km2,Political Region1,Political Region2,Political Region3,Total Ant Abundance,Total Ant Species Richness,Total Native Species Richness,Total Non Native Species Richness,Number Of Sampling Events,Start Date Day,Start Date Month,Start Date Year,End Date Day,End Date Month,End Date Year,Total Number Of Transects,Length,Width,Plot Transect Separation,Method,Method Description,Pitfall Number,Pitfall Surface Area,Pitfall Spacing,Pitfall Duration,Baits Number,Bait Stations Number,Baits Spacing,Baits Duration,Winkler Number,Winkler Spacing,Berlese Number,Berlese Spacing,Total Litter Sample Volume,Total Litter Sample Area,Habitat Type,Disturbance,Disturbance Type1,Disturbance Type2,Habitat Description,Notes,Genus,Species,Invasive To Political Region1,Morphospecies,Caste,N,Hind femur length (mm),Whole body length (mm),Diet,username,Date Of Upload,Batch,Batch Name
Public,Donoso_2014_traits_105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,harrisonfordi,Native*,FALSE,Worker,1,0.3,1.5,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,harrisonfordi,Native*,FALSE,Worker,1,0.42,1.6,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,harrisonfordi,Native*,FALSE,Worker,1,0.3,1.6,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,harrisonfordi,Native*,FALSE,Worker,1,0.36,1.6,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,harrisonfordi,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,hartmani,Native*,FALSE,Worker,1,0.84,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,hartmani,Native*,FALSE,Worker,1,0.68,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,hartmani,Native*,FALSE,Worker,1,0.68,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,horni,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,horni,Native*,FALSE,Worker,1,0.61,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,horni,Native*,FALSE,Worker,1,0.6,3.1,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,horni,Native*,FALSE,Worker,1,0.58,3.3,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Discothyrea,humilis,Native*,FALSE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,iisthmica,Native*,FALSE,Worker,1,0.75,5.4,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,iisthmica,Native*,FALSE,Worker,1,1.95,5.73,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla,impressa,Native*,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,0.47,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,0.45,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,0.49,2.6,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,inermis,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,interrupta,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,inusitata,Native*,FALSE,Worker,1,0.3,1.89,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.38,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.36,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.37,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.38,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.34,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basiceros,isthmica,Native*,FALSE,Worker,1,0.77,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,isthmica,Native*,FALSE,Worker,1,NA,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypoponera,JTL013,Native*,TRUE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,JTsp1,Native*,TRUE,Worker,1,0.28,1.1,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,JTsp1,Native*,TRUE,Worker,1,0.24,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adelomyrmex,laevigatus,Native*,FALSE,Worker,1,0.4,2.3,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,lanuginosa,Unknown,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,lash4,Native*,TRUE,Worker,1,0.18,1.3,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,lash4,Native*,TRUE,Worker,1,0.22,1.4,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,lash6,Native*,TRUE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,lash6,Native*,TRUE,Worker,1,0.24,1.2,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,lash9,Native*,TRUE,Worker,1,0.74,2.25,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,lash9,Native*,TRUE,Worker,1,0.58,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,lash9,Native*,TRUE,Worker,1,0.53,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster,limata,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,marginiventris,Native*,FALSE,Worker,1,0.58,2.7,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicocrypta,mek1,Native*,TRUE,Worker,1,NA,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,mek1,Native*,TRUE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,mek1,Native*,TRUE,Worker,1,1.13,4.06,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,mek2,Native*,TRUE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,mek2,Native*,TRUE,Worker,1,0.28,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,mek2,Native*,TRUE,Worker,1,0.28,1.8,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,mendicula,Native*,FALSE,Worker,1,0.22,1.1,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,mendicula,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,minuta,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,minuta,Native*,FALSE,Worker,1,0.62,3.5,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,minuta,Native*,FALSE,Worker,1,0.6,3.5,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephalotes,minutus,Native*,FALSE,Worker,1,0.6,3.3,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
